Index,X,Y,Re(frequency 0),Im(frequency 0),Re(frequency 1),Im(frequency 1),Re(frequency 2),Im(frequency 2),Re(frequency 3),Im(frequency 3),Re(frequency 4),Im(frequency 4),Re(frequency 5),Im(frequency 5)
578,0.508427777778,1.1273060532739998,-30.736293739639944,70.900462755912,80.06098002487343,67.2538886841289,78.66626499973187,-60.4736416212505,-24.93552350360892,-53.92452846495011,-8.306234852353578,55.16929643947158,68.1841107880212,-2.0361187637855527
579,0.508427777778,1.19343099273,15.78781520688496,-26.65095502392769,-7.031789353556263,-81.23385929634694,-80.06762076040377,-12.623235035671136,12.471950198013047,72.20897785737719,127.69917955726923,23.846086768236525,-32.55391269233513,-171.19588198878756
580,0.508427777778,1.23201404358,-3.25514527732964,-60.88841475515366,-10.083485475275811,-110.17533324054479,-56.892552421551336,-25.718816220212798,16.174712964446567,12.131118192877082,52.2725547807595,-41.48635883157993,-21.029937704209235,-38.78167647164971
581,0.508427777778,1.244002421308,41.979458146727026,-71.08608467592111,-9.137862620530393,-78.5137181688265,-28.350961810904796,-18.674373864158266,21.10629551288853,-32.86880462730474,6.882103486755983,-72.18543705625999,0.2659693226015021,-34.65214531588373
582,0.508427777778,1.2888731840137502,-87.8579300659996,7.465156410479909,-33.63921678381451,109.82086584910682,74.56355936151915,44.73505958617327,46.43119068430557,-92.69547809029221,-31.862188087300446,-52.72121414234621,36.812203226309535,27.46149780137063
583,0.508427777778,1.3077796610139998,-84.25809103759175,52.7470538344559,-38.78590960944768,116.95113083751555,57.99722513667295,40.00063697378051,36.88987994862707,-55.87636150131115,-1.5693092419454586,-1.1813208724464697,39.16400059620575,53.50530057774175
584,0.508427777778,1.36158547215,27.00291664052685,16.231697712223227,39.90568419374821,-85.35286366798697,-106.80780833747684,-93.18562809728338,-117.4940833348866,85.50978139226729,21.388452348607228,165.63889324996617,-19.97973508362189,-7.386380036817652
585,0.508427777778,1.377215496366,37.01678898508297,18.131506988617197,28.769928082893884,-108.13327114068309,-97.05190582102581,-75.81354251025213,-84.0975007260342,81.23345504001841,22.484312168531755,76.3723535495365,33.7675642027135,-68.74413117364988
586,0.508427777778,1.4489903147720002,-74.74321405311717,-56.551510838844,-88.24359490077029,100.99644305037884,131.2771319164155,147.4106185050265,197.14685069315104,-63.379786058546834,-1.1452284001424264,-216.06981678699447,19.698055999377836,70.01556707971527
587,0.508427777778,1.465731719132,-141.4395310494366,5.906256170784328,-59.010415312332285,92.13567153966589,123.73762880587742,85.09674715313056,157.84214349910837,-82.69739709737742,-37.81492387538891,-102.67183488163336,3.672315436049427,-10.466304437294857
588,0.508427777778,1.4783433414079998,-73.14166026243272,-36.547578742550535,-10.608919659817138,83.93829856251949,123.84013875766574,35.14160966502452,99.32880394046062,-94.27417275133443,-14.137485028086186,-69.40577771600633,37.66671155725197,37.66190956750567
589,0.508427777778,1.556556416468,-11.901922369654248,-16.107748764576463,-19.916273371014054,12.829825313320992,-15.152145891797563,40.90013686315752,28.536659153504466,40.93939363223467,71.73673199378979,-26.684331875711248,9.07729231427725,-20.603988767332943
590,0.508427777778,1.595480387406,23.172390762221433,-68.69426303754327,-73.72798273419957,-63.89203644016816,-103.55373166839647,85.17671098404432,27.56057581424411,117.27837199983082,109.36886466194855,-3.3944728787552685,85.16856510691979,-64.21340555196055
591,0.508427777778,1.605412106538,50.78067275269254,-133.30129497131793,-67.80234944392188,-81.76618510866619,-109.95587881942606,60.08282574818659,3.466809310200086,110.12441646349478,67.51860762242404,21.27557336539122,-39.9839586190707,6.942702185837901
